repo_url;type
https://github.com/keunwoochoi/LSTMetallica;arxiv
https://github.com/xialuxi/GHMLoss-caffe;sota
https://github.com/uuverifiers/uppsat;arxiv
https://github.com/rsalay/safetyml;arxiv
https://github.com/shtnkgm/VisionFrameworkSample;sota
https://github.com/pathway/alphaxos;sota
https://github.com/fengwang/subpixel_conv2d;sota
https://github.com/cvzoya/saliency;arxiv
https://github.com/shahidul56/Tiny_Faces_in_Tensorflow_msc;sota
https://github.com/kjanjua26/Git-Loss-For-Deep-Face-Recognition;sota
https://github.com/grey-eye/talking-heads;sota
https://github.com/xiaohuiyan/BTM;arxiv
https://github.com/mishajw/vocab_pie;sota
https://github.com/ferhatkkochan/pneumonia_classifier;sota
https://github.com/rishabhguptagithub/graph_convnet_retina;sota
https://github.com/clovaai/CutMix-PyTorch;sota
https://github.com/rbgirshick/rcnn;arxiv
https://github.com/tomlepaine/fast-wavenet;arxiv
https://github.com/idobronstein/my_WRN;sota
https://github.com/ravi0531rp/DeepDrive;sota
https://github.com/wxl002/darts;sota
https://github.com/B1ueber2y/CAFD;arxiv
https://github.com/vinayakkailas/Face_Recognition;sota
https://github.com/warahul/UBR;arxiv
https://github.com/SUTDNLP/LibN3L;arxiv
https://github.com/loshchil/AdamW-and-SGDW;arxiv
https://github.com/kamperh/recipe_swbd_wordembeds;arxiv
https://github.com/bhanML/Co-teaching;sota
https://github.com/sufeidechabei/gluon-mobilenet-yolov3;sota
https://github.com/zhaoweicai/hwgq;arxiv
https://github.com/alexlee-gk/citysim3d;arxiv
https://github.com/huaifeng1993/JinNanCompetition2;sota
https://github.com/ntietz/tweetment;arxiv
https://github.com/kamalkraj/BERT_NER;sota
https://github.com/gaperez64/GPOMCP;arxiv
https://github.com/surgical-vision/PAWSS;arxiv
https://github.com/RajuGudhe/Cancer_Tissue_Detection;sota
https://github.com/pdoublerainbow/bisenet-tensorflow;sota
https://github.com/ottj/QuantizedRNN;arxiv
https://github.com/ThAIKeras/bert;sota
https://github.com/carpedm20/variational-text-tensorflow;arxiv
https://github.com/JoeyMcNatt/Deep-Learning-Final-Project-Maloney-McNatt-Satriale;sota
https://github.com/jakerylandwilliams/partitioner;arxiv
https://github.com/mancinimassimiliano/caffe;sota
https://github.com/jiacheng-xu/vmf_vae_nlp;sota
https://github.com/sbargoti/pychetlabeller;arxiv
https://github.com/fpeder/espresso;arxiv
https://github.com/molva/molva;arxiv
https://github.com/KaiDMML/FakeNewsNet;arxiv
https://github.com/statsmaths/glmgen;arxiv
https://github.com/Microsoft/human-pose-estimation.pytorch;sota
https://github.com/lhmRyan/deep-supervised-hashing-DSH;arxiv
https://github.com/csyhhu/L-OBS;arxiv
https://github.com/MNaplesDevelopment/MNIST-DCGAN-PyTorch;sota
https://github.com/zhixuanli/semantic-segmentation-pytorch-1;sota
https://github.com/josedolz/LiviaNET;arxiv
https://github.com/developbyhunny/I-FINDER;sota
https://github.com/arasmus/ladder;arxiv
https://github.com/janelia-flyem/NeuroProof;arxiv
https://github.com/raznis/dist-selfish-fd;arxiv
https://github.com/nmasse/Context-Dependent-Gating;arxiv
https://github.com/NIRVANALAN/reid_baseline;sota
https://github.com/varununleashed/tiny_faces_temp;sota
https://github.com/FredericGodin/QuasiRNN-DReLU;arxiv
https://github.com/stigma0617/maskrcnn-benchmark-vovnet;sota
https://github.com/pglauner/MLtop10;arxiv
https://github.com/CiscoAI/amla;sota
https://github.com/Anil1331/DenseNet;sota
https://github.com/aaronscherzinger/connectfour_reinforcementlearning;sota
https://github.com/NLPchina/ansj_seg;arxiv
https://github.com/geoffchu/chuffed;arxiv
https://github.com/K-Mike/Automatic-salt-deposits-segmentation;sota
https://github.com/openai/roboschool;arxiv
https://github.com/Septembit/Image-segmentation;sota
https://github.com/bajibabu/CycleGAN-VC;sota
https://github.com/kartikperisetla/cherryBlossom;sota
https://github.com/saurabhkulkarni77/BERT_multilabel;sota
https://github.com/renmengye/revnet-public;arxiv
https://github.com/andyzeng/3dmatch-toolbox;sota
https://github.com/ppke-nlpg/fastText_factored-cbow;sota
https://github.com/GuyTevet/SeqGAN-eval;sota
https://github.com/TTMRonald/MobileNet_Zoo;sota
https://github.com/mavenlin/cuda-convnet;arxiv
https://github.com/zapplea/bert;sota
https://github.com/akanimax/capsule-network-TensorFlow;sota
https://github.com/sidgan/whats_in_a_question;sota
https://github.com/FengJiaChunFromSYSU/Bert;sota
https://github.com/heykeetae/Self-Attention-GAN;sota
https://github.com/CrowdTruth/Medical-Relation-Extraction;arxiv
https://github.com/LebronGG/PointNet;sota
https://github.com/xcmyz/FaceDetection;sota
https://github.com/Takaaki-Saeki/WaveNet_vocoder_chainer;sota
https://github.com/yongbowin/Bible_Text_GCN_annotation;sota
https://github.com/OliverJBoom/Histopathologic-Cancer-Detection;sota
https://github.com/zyy1659949090/TensorFlow1;sota
https://github.com/mingxingtan/mnasnet;sota
https://github.com/vcampmany/CudaVisionSysDeploy;arxiv
https://github.com/ermongroup/markov-chain-gan;arxiv
https://github.com/belepi93/Ape-X;sota
https://github.com/SwissDataScienceCenter/DeepSphere;sota
https://github.com/hitvoice/DrQA;arxiv
https://github.com/PramuPerera/DeepOneClass;arxiv
https://github.com/TJJTJJTJJ/pytorch_cycleGAN;sota
https://github.com/chaitanya-m/kdd2018;arxiv
https://github.com/ghif/mtae;arxiv
https://github.com/kaist-dmlab/BioNER;sota
https://github.com/ChihebTrabelsi/deep_complex_networks;sota
https://github.com/zj463261929/darknet_mAP;sota
https://github.com/happynear/PainRegression;arxiv
https://github.com/Yuliang-Liu/Curve-Text-Detector;arxiv
https://github.com/VisualComputingInstitute/towards-reid-tracking;arxiv
https://github.com/d-acharya/CovPoolFER;sota
https://github.com/adi2103/AML-CoVe;sota
https://github.com/gieseke/woody;arxiv
https://github.com/konny0311/ssd_trial;sota
https://github.com/wjaskowski/mastering-2048;arxiv
https://github.com/mbahri/KDRSDL;arxiv
https://github.com/phanideepgampa/IM2LATEX;sota
https://github.com/cswin/WIN;arxiv
https://github.com/abduallahmohamed/MCRM;sota
https://github.com/nyu-dl/dl4mt-tutorial;arxiv
https://github.com/parthatalukdar/junto;arxiv
https://github.com/prachetaphadnis/NMT_Seq2Seq_LexicalModel;sota
https://github.com/Russell91/NLPCaffe;arxiv
https://github.com/lrjconan/LanczosNetwork;sota
https://github.com/xiamenwcy/extended-caffe;sota
https://github.com/John-Yu/leelaApplication;sota
https://github.com/scpark20/universal-music-translation;sota
https://github.com/kelvinxu/arctic-captions;arxiv
https://github.com/ToniCreswell/InvertingGAN;arxiv
https://github.com/Anil1331/Facenet;sota
https://github.com/DagnyT/hardnet;arxiv
https://github.com/dtak/tree-regularization-public;arxiv
https://github.com/dLutscher/MixMatch-TransferLearning;sota
https://github.com/ncbi-nlp/NegBio;arxiv
https://github.com/HelenMao/MSGAN;sota
https://github.com/NetraInamdar/Deep_Learning_Project;sota
https://github.com/czhang99/Capsule-NLU;sota
https://github.com/dhernandez0/stixels;arxiv
https://github.com/busyboxs/faster_rcnn_voc;sota
https://github.com/kunal-visoulia/Object-Recognition-Using-CNN;sota
https://github.com/JoyHsiao/Haitec;sota
https://github.com/andyreagan/climate-change-twitter;arxiv
https://github.com/hariv/pix2pix;sota
https://github.com/OlafenwaMoses/Action-Net;sota
https://github.com/acfr/pychetlabeller;arxiv
https://github.com/google/guice;arxiv
https://github.com/CodeChefVIT/VOID;sota
https://github.com/rgarzonj/LSTMs;sota
https://github.com/zalandoresearch/fashion-mnist;arxiv
https://github.com/penincillin/DREAM;sota
https://github.com/philipperemy/tensorflow-maxout;sota
https://github.com/implus/PytorchInsight;sota
https://github.com/arJaffe/BinaryLatentVariables;arxiv
https://github.com/wangshusen/RandMatrixMatlab;arxiv
https://github.com/jadore801120/attention-is-all-you-need-pytorch;sota
https://github.com/fenderglass/Nano-Align;arxiv
https://github.com/callowbird/Harmonica;arxiv
https://github.com/tiagodscunha/cf_metafeatures;sota
https://github.com/zhusiling/EncNet;sota
https://github.com/gordonberman/MotionMapper;arxiv
https://github.com/bbc/theano-bpr;arxiv
https://github.com/egyptdj/bert-extractor;sota
https://github.com/joaofaro/KCFcpp;arxiv
https://github.com/rfribeiro/face_detection;sota
https://github.com/360er0/COMBO;sota
https://github.com/ColdenChan/GAT_D;sota
https://github.com/eglxiang/FacialAU;arxiv
https://github.com/rktamplayo/HCSC;sota
https://github.com/cianfrocco-lab/GAN-for-Cryo-EM-image-denoising;sota
https://github.com/NeuralVFX/pix2pix;sota
https://github.com/qpleple/online-lda-vb;arxiv
https://github.com/efrandi/FW-Lasso;arxiv
https://github.com/gznyyb/deep_reinforcement_learning_Pong;sota
https://github.com/Tingelam/tianchi_gd_defect_pytorch_round1;sota
https://github.com/AngusG/truth-and-crop;arxiv
https://github.com/lduml/blog;sota
https://github.com/wonjininfo/CollaboNet;sota
https://github.com/aimerykong/predictive-filter-flow;sota
https://github.com/deepmind/pycolab;arxiv
https://github.com/TheVGLC/TheVGLC;arxiv
https://github.com/IsabelMeraner/BotanicalNER;sota
https://github.com/mattstokes42/MoRF;arxiv
https://github.com/zzangjinsun/DHDE_CVPR17;arxiv
https://github.com/seweissman/wikiduper;arxiv
https://github.com/antlr/codebuff;arxiv
https://github.com/andreas-bulling/ActRecTut;arxiv
https://github.com/Aniket7/Summary-Critique-of-Research-Paper;sota
https://github.com/SamuelGabriel/R252;sota
https://github.com/Hongyuy/sbrlmod;arxiv
https://github.com/kenshohara/3D-ResNets-PyTorch;arxiv
https://github.com/ja-thomas/OMLbots;arxiv
https://github.com/davechurchill/CommandCenter;arxiv
https://github.com/TUWien/Benchmarking;arxiv
https://github.com/Nielspace/Non-linear-Independent-Component-Estimation;sota
https://github.com/kwotsin/TensorFlow-Xception;sota
https://github.com/bulletphysics/bullet3;arxiv
https://github.com/KaimingHe/resnet-1k-layers;arxiv
https://github.com/contextscout/gcn_ner;arxiv
https://github.com/maups/hydra-fmow;arxiv
https://github.com/delph-in/pydmrs;arxiv
https://github.com/karlstratos/koreannet;arxiv
https://github.com/vjann/DLC;sota
https://github.com/rajarsheem/libsdae;arxiv
https://github.com/openalpr/benchmarks;arxiv
https://github.com/luheng/deep_srl;sota
https://github.com/yoonkim/CNN_sentence;arxiv
https://github.com/rgeirhos/object-recognition;arxiv
https://github.com/phanein/amen;arxiv
https://github.com/tkamishima/kamfadm;arxiv
https://github.com/wangzheallen/STL-VQA;arxiv
https://github.com/ducha-aiki/LSUVinit;arxiv
https://github.com/mori97/CycleGAN-chainer;sota
https://github.com/ithuanhuan/gpu-py3-faster-rcnn;sota
https://github.com/luuuyi/SqueezeNext.PyTorch;sota
https://github.com/thangbui/deepGP_approxEP;arxiv
https://github.com/rajneeshaggarwal/google-efficientnet;sota
https://github.com/Yodai1996/CV;sota
https://github.com/xu-ji/IIC;sota
https://github.com/Hayden2018/Road-Segmentation;sota
https://github.com/mateuszmalinowski/visual_turing_test-tutorial;arxiv
https://github.com/foelin/FRIF;arxiv
https://github.com/rnirdhar/yoloMultiClass;sota
https://github.com/RichardMoot/GrailLight;arxiv
https://github.com/knnaraghi/fewshot;sota
https://github.com/MohsenFayyaz89/T3D;arxiv
https://github.com/idiap/drill;sota
https://github.com/zuoqing1988/mobile-sphereface-caffe;sota
https://github.com/new-okaerinasai/bwgan_pytorch;sota
https://github.com/sai-dev/sai;sota
https://github.com/sangjeedondrub/my-awesome-list;sota
https://github.com/cvp19g2/cvp19g2;sota
https://github.com/williamccondori/YOLO-NFPA;sota
https://github.com/nchambers/caevo;arxiv
https://github.com/AlexGrinch/ro_sgns;arxiv
https://github.com/Stick-To/FCOS-tensorflow;sota
https://github.com/necludov/group-sparsity-sbp;arxiv
https://github.com/yarotsky/voxelfeatures;arxiv
https://github.com/Baidi96/text2sql;sota
https://github.com/emjotde/amunmt;arxiv
https://github.com/agermanidis/pix2pixHD-runway;sota
https://github.com/HoganZhang/Person_reID_baseline_pytorch;sota
https://github.com/pvdhove/owl-mask-rcnn;sota
https://github.com/mshehrozsajjad/Age-Classification;sota
https://github.com/FlorianPfisterer/2D-LSTM-Seq2Seq;sota
https://github.com/DrSleep/tensorflow-deeplab-resnet;arxiv
https://github.com/xiexiexiaoxiexie/Udacity-self-driving-car-engineer-P4-Behavioral-Cloning;sota
https://github.com/mast-group/itemset-mining;arxiv
https://github.com/zacks417/faster-rcnn-tf;sota
https://github.com/baiwenjia/CIMAS;arxiv
https://github.com/thirtysixthspan/Starburst;arxiv
https://github.com/mgzeke0/biaffineparser;sota
https://github.com/machinelearning-goettingen/EfficientNet-ModelScaling;sota
https://github.com/ahmdtaha/ssl_opt;arxiv
https://github.com/NovembreLab/Novembre_etal_2008_misc;arxiv
https://github.com/jacobandreas/neuralese;arxiv
https://github.com/JiaRenChang/CoPaNet;arxiv
https://github.com/mapillary/inplace_abn;arxiv
https://github.com/psinger/CorrelationStats;arxiv
https://github.com/charlesDelahunt/SmartAsABug;arxiv
https://github.com/raycad/object-detection;sota
https://github.com/cchinchristopherj/Concert-of-Whales;sota
https://github.com/azalia/RankMap;arxiv
https://github.com/scikit-image/scikit-image;arxiv
https://github.com/openai/sparse_attention;sota
https://github.com/BLLIP/bllip-parser;arxiv
https://github.com/gasvn/Res2Net;sota
https://github.com/tmbdev/ocropy;arxiv
https://github.com/thunlp/KB2E;arxiv
https://github.com/kk7nc/RMDL;sota
https://github.com/modelhub-ai/mobilenet;sota
https://github.com/Ambrosys/glyph;arxiv
https://github.com/philip-brohan/weather2weather;sota
https://github.com/FaboNo/DRLND;sota
https://github.com/neccam/SubUNets;sota
https://github.com/TencentYoutuResearch/FaceDetection-DSFD;sota
https://github.com/zhusz/CVPR15-CFSS;arxiv
https://github.com/larsjaakko/cryptokitty-gan;sota
https://github.com/marcellacornia/mlnet;arxiv
https://github.com/allenai/XNOR-Net;arxiv
https://github.com/anjandeepsahni/face_recognition;sota
https://github.com/pawelswoboda/LP_MP;arxiv
https://github.com/ucbvislab/p2fa-vislab;arxiv
https://github.com/erlendd/ddan;sota
https://github.com/chenyeheng/SmartCar-FaceRecognition;sota
https://github.com/apache/spark;arxiv
https://github.com/anskarl/LoMRF;arxiv
https://github.com/linxi159/Tips-and-tricks-to-train-GANs;sota
https://github.com/waleedt/DeepComplexNetwork;sota
https://github.com/VahidooX/DeepCCA;arxiv
https://github.com/shermanhung/U-Net;sota
https://github.com/iunderstand/SWE;arxiv
https://github.com/msmsajjadi/EnhanceNet-Code;sota
https://github.com/castorini/Anserini;sota
https://github.com/arpg/calibu;arxiv
https://github.com/Arthur-Shi/py-faster-rcnn;sota
https://github.com/bicv/LogGabor;arxiv
https://github.com/nashawnch/Computer-Vision-FerrariDetective;sota
https://github.com/dbalaji5/audiotagging;sota
https://github.com/jimmy0087/faceai-master;sota
https://github.com/lizhe960118/HrCenterNet;sota
https://github.com/lupalab/tan;sota
https://github.com/jageshmaharjan/BERT_Service;sota
https://github.com/naibaf7/caffe_neural_models;arxiv
https://github.com/nd7141/AWE;sota
https://github.com/syiin/human_protein_atlas;sota
https://github.com/anlthms/nips-2017;arxiv
https://github.com/lssily/maskrcnn-benchmark-master;sota
https://github.com/GuoLiuFang/seglink-lfs;sota
https://github.com/gidariss/LocNet;arxiv
https://github.com/AceCoooool/LEDNet;sota
https://github.com/AlekseyBuzmakov/FCAPS;arxiv
https://github.com/namisan/mt-dnn;sota
https://github.com/xkiwilabs/DQN_Unity_Keras;sota
https://github.com/pdollar/edges;arxiv
https://github.com/kentonl/e2e-coref;arxiv
https://github.com/CoderPat/OpenGNN;sota
https://github.com/xjh19971/ssd_keras;sota
https://github.com/JunweiLiang/FVTA_memoryqa;sota
https://github.com/bzz/LangID;sota
https://github.com/xuchang-x/ConvELinkPrediction;sota
https://github.com/taufikxu/youtube;arxiv
https://github.com/MINGUKKANG/PNU_Capstone_Design;sota
https://github.com/alectryonexamples/gan_tf2;sota
https://github.com/falcon-snu/FALCON;sota
https://github.com/pcarbo/lbfgsb-matlab;arxiv
https://github.com/shaohua0116/Multiview2Novelview;sota
https://github.com/cvangysel/SERT;arxiv
https://github.com/uwnlp/EasySRL;arxiv
https://github.com/jadevaibhav/Signature-verification-using-deep-learning;sota
https://github.com/roya90/android-yolo;sota
https://github.com/Leavingseason/xDeepFM;sota
https://github.com/shuaishuaij/Machine-Translation;sota
https://github.com/playerkk/face-py-faster-rcnn;sota
https://github.com/Doragd/Chinese-Chatbot-PyTorch-Implementation;sota
https://github.com/LIBBLE/LIBBLE-MultiThread;arxiv
https://github.com/MingzhenY/Projects;sota
https://github.com/shimisalant/RaSoR;sota
https://github.com/YinpeiDai/NAUM;sota
https://github.com/AlexKuhnle/ShapeWorld;arxiv
https://github.com/UKPLab/coling2016-pcrf-seq2seq;arxiv
https://github.com/mhjabreel/CharCnn_Keras;sota
https://github.com/bagavi/Meddit;arxiv
https://github.com/racheljose21/chatbot;sota
https://github.com/Russell91/TensorBox;arxiv
https://github.com/RobotLocomotion/director;arxiv
https://github.com/bhuvanakundumani/sexist_rmks_classifier;sota
https://github.com/SeanNaren/deepspeech.torch;sota
https://github.com/stas-semeniuta/drop-rnn;arxiv
https://github.com/google-research/bert;sota
https://github.com/tbrouns/eyestalker;arxiv
https://github.com/IAmSuyogJadhav/Brainy;sota
https://github.com/wojzaremba/lstm;arxiv
https://github.com/charlychiu/U-Net;sota
https://github.com/vacancy/PreciseRoIPooling;sota
https://github.com/akanimax/T2F;sota
https://github.com/chenbys/GuidedOffset;sota
https://github.com/openai/multiagent-competition;arxiv
https://github.com/debian-pi/raspbian-ua-netinst;arxiv
https://github.com/voidrank/FastMask;arxiv
https://github.com/artetxem/undreamt;sota
https://github.com/SharmisthaJat/RE-DS-Word-Attention-Models;sota
https://github.com/DMarwan/NutricIA;sota
https://github.com/pbebenSoton/smeans;arxiv
https://github.com/tpospisi/NNKCDE;sota
https://github.com/anubhavmaity/Ag-News-Category-Classifier;sota
https://github.com/Atomu2014/product-nets-distributed;sota
https://github.com/hufscapstone/Fast_text;sota
https://github.com/gavento/swap-sorting-experiments;arxiv
https://github.com/vohoaiviet/sphereface;sota
https://github.com/zhong110020/py-faster-rcnn;sota
https://github.com/shashiongithub/Refresh;arxiv
https://github.com/xypan1232/iDeepE;sota
https://github.com/locuslab/gradient_regularized_gan;arxiv
https://github.com/facebookresearch/multigrain;sota
https://github.com/deepinx/iqiyi-vid-challenge;sota
https://github.com/valko073/LyricsGANs;sota
https://github.com/chenjunweii/mxnet-ssd;sota
https://github.com/jiama843/tf-mnist;sota
https://github.com/limuhit/TrimmedConvolution;arxiv
https://github.com/scut-aitcm/Competitive-Inner-Imaging-SENet;sota
https://github.com/arjoly/random-output-trees;arxiv
https://github.com/toomanymat/pose_estimation;sota
https://github.com/andyreagan/teletherms-online-appendices;arxiv
https://github.com/phanthaithuc/deep-cnn;sota
https://github.com/McDonnell-Lab/1-bit-per-weight;arxiv
https://github.com/jiggles546/60499_Project;sota
https://github.com/neilsgp/RL-Algorithms;sota
https://github.com/mfaruqui/morph-trans;arxiv
https://github.com/lehgtrung/egfr-att;sota
https://github.com/0ad/0ad;arxiv
https://github.com/mihirahlawat/Sentiment-Analysis;sota
https://github.com/beedotkiran/randomforestpruning-ismm-2017;arxiv
https://github.com/Owen-Fish/VGG;sota
https://github.com/JohannLee1996/bert;sota
https://github.com/piergiaj/pytorch-i3d;sota
https://github.com/DeepMark/deepmark;sota
https://github.com/antingshen/beaverdam;arxiv
https://github.com/knlee-voice/PaperNotes;sota
https://github.com/Chrisding/cityscapes-preprocess;sota
https://github.com/wxj77/TransferReinforcementLearning;sota
https://github.com/akshaybahadur21/Facial-Recognition-using-Facenet;sota
https://github.com/huiyinglu/NLP-Deep-Learning-Chatbot;sota
https://github.com/jiyuan/ainote;sota
https://github.com/redpony/creg;arxiv
https://github.com/andyreagan/VACC-keyword-search;arxiv
https://github.com/cod3licious/conec;arxiv
https://github.com/seaweiqing/neuraltalk_plus_charcnn;sota
https://github.com/gboeing/urban-data-science;arxiv
https://github.com/makokal/MDPN;arxiv
https://github.com/justinessert/hierarchical-deep-cnn;sota
https://github.com/learningtitans/data-depth-design;arxiv
https://github.com/Alleansa/eluvio;sota
https://github.com/v1n337/news-article-extractor;arxiv
https://github.com/brcsomnath/Advanced-GAP;arxiv
https://github.com/AKSW/NLIWOD;arxiv
https://github.com/lmcinnes/hdbscan_paper;arxiv
https://github.com/orig74/ardupilot;arxiv
https://github.com/Bartzi/see;arxiv
https://github.com/davidsandberg/facenet;arxiv
https://github.com/Cadene/vqa.pytorch;sota
https://github.com/TalkToTheGAN/REGAN;sota
https://github.com/d909b/DSMT-Nets;arxiv
https://github.com/facebook/MemNN;arxiv
https://github.com/TurtleGo/project-vehicle-detect;sota
https://github.com/slavpetrov/berkeleyparser;arxiv
https://github.com/StanfordVL/MinkowskiEngine;sota
https://github.com/kayuksel/pytorch-ars;sota
https://github.com/AbiWord/enchant;arxiv
https://github.com/eyaler/transformer_tpu;sota
https://github.com/ZilongTan/ptpqp;arxiv
https://github.com/JunrQ/NAS;sota
https://github.com/meikerwang/nlp_project3;sota
https://github.com/NVIDIA/tacotron2;sota
https://github.com/viorik/ConvLSTM;arxiv
https://github.com/zalandoresearch/first_order_gan;arxiv
https://github.com/soumith/convnet-benchmarks;arxiv
https://github.com/dav/word2vec;arxiv
https://github.com/Stick-To/WideResNet-TF;sota
https://github.com/nguyenkh/NeuralDenoising;arxiv
https://github.com/esadr/mlsvm;arxiv
https://github.com/shashigharti/secure-privateai-scholarship-challenge;sota
https://github.com/bd2kccd/py-causal;arxiv
https://github.com/karlstratos/mention2vec;arxiv
https://github.com/Soumyabrata/irradiance-variation;sota
https://github.com/tudarmstadt-lt/kaldi-tuda-de;arxiv
https://github.com/qilei123/maskrcnn_benchmark_ROP;sota
https://github.com/jcjohnson/simple-amt;arxiv
https://github.com/yongheng1991/3D-point-capsule-networks;sota
https://github.com/orussakovsky/annotation-UIs;arxiv
https://github.com/kristpapadopoulos/keras_callbacks;sota
https://github.com/saikrishna-1996/deep_pepper_chess;sota
https://github.com/BayesWatch/cinic-10;sota
https://github.com/Izecson/saml-nmt;sota
https://github.com/ttm/ops;arxiv
https://github.com/cmrivers/ebola;arxiv
https://github.com/TUM-ML-Lab18/FaceSwap;sota
https://github.com/sebsquire/Automated-Video-Filtering-YOLOv2;sota
https://github.com/szagoruyko/wide-residual-networks;arxiv
https://github.com/Leputa/CIKM-AnalytiCup-2018;sota
https://github.com/callmeivy/bert_squad;sota
https://github.com/c1ph3rr/Wide-Residual-Networks;sota
https://github.com/AbhimanyuAryan/IMDB-NLP;sota
https://github.com/paramitamirza/IndoTimex;arxiv
https://github.com/vadimkantorov/cvpr2014;arxiv
https://github.com/algofairness/BlackBoxAuditing;arxiv
https://github.com/gtegner/real_nvp;sota
https://github.com/vijayvee/behavior-recognition;sota
https://github.com/SJTU-lqiu/QA4IE;sota
https://github.com/Sarikaya-Lab-GEMSEC/Peptide_Graph_Autograd;sota
https://github.com/rubenrosales/inception_v4;sota
https://github.com/lts4/deepfool;arxiv
https://github.com/JunYongJeong/VSTG-MTL;arxiv
https://github.com/dotnet/roslyn;arxiv
https://github.com/MSiam/TFSegmentation;arxiv
https://github.com/sjtrny/kSSC;arxiv
https://github.com/marcotcr/lime-experiments;arxiv
https://github.com/liuzhuang13/DenseNetCaffe;arxiv
https://github.com/amrisi/amr-guidelines;arxiv
https://github.com/tensorflow/deepmath/tree/master/deepmath/deephol;sota
https://github.com/cjrd/MEIBP;arxiv
https://github.com/xunhuang1995/SGAN;arxiv
https://github.com/wk738126046/deploy;sota
https://github.com/yhenon/pytorch-retinanet;sota
https://github.com/yuliani29/yolotraining;sota
https://github.com/masashi-y/depccg;arxiv
https://github.com/TalwalkarLab/paleo;arxiv
https://github.com/stanfordnlp/mac-network;arxiv
https://github.com/renmengye/few-shot-ssl-public;arxiv
https://github.com/orsic/swiftnet;sota
https://github.com/lvpengyuan/masktextspotter.caffe2;sota
https://github.com/chuanbanjun/bert_comment;sota
https://github.com/aravind0706/neural-mpc;sota
https://github.com/ShaShekhar/Semantic_Segmentation;sota
https://github.com/RUTILEA/Chainer-StyleBasedGAN;sota
https://github.com/krish-thorcode/Object-Detection;sota
https://github.com/zhy1001/Fast_Style_Transfer_using_CNN;sota
https://github.com/r9y9/wavenet_vocoder;sota
https://github.com/zxqcreations/faster-rcnn-tf;sota
https://github.com/YourGc/Unet_jinnan2;sota
https://github.com/ellisdg/3DUnetCNN;sota
https://github.com/akashgit/autoencoding_vi_for_topic_models;arxiv
https://github.com/geneura-papers/2017-StarCraft-Data;arxiv
https://github.com/aitorzip/DeepGTAV;arxiv
https://github.com/pydsgz/DeepVOG;sota
https://github.com/bbenligiray/greedy-face-features;arxiv
https://github.com/littleflow3r/Sequence_to_sequence_learning_for_machine_translation;sota
https://github.com/vahidk/EffectiveTensorflow;sota
https://github.com/amaurylekens/SDC_Segnet;sota
https://github.com/samlbest/traveling-salesman;arxiv
https://github.com/kikohs/freak;arxiv
https://github.com/JepsonWong/NLPCorpus;sota
https://github.com/cszn/DnCNN;arxiv
https://github.com/BobaZooba/Unsupervised-Data-Augmentation;sota
https://github.com/uclmr/jack;sota
https://github.com/arnim/HDP;arxiv
https://github.com/Guneet-Dhillon/Stochastic-Activation-Pruning;arxiv
https://github.com/bmy4415/DMLAB-intern;sota
https://github.com/jantic/DeOldify;sota
https://github.com/yuhuixu1993/PC-DARTS;sota
https://github.com/csehong/VM-NET;arxiv
https://github.com/openai/improved-gan;arxiv
https://github.com/HildoBijl/SONIG;arxiv
https://github.com/piyush2896/CoordConv-Implementation;sota
https://github.com/geodekid/FCN;sota
https://github.com/hanzhanggit/StackGAN;arxiv
https://github.com/silverasm/wordtree;arxiv
https://github.com/renato145/3D-ORGAN;arxiv
https://github.com/BIDData/BIDMach;arxiv
https://github.com/Qingbao/iris;arxiv
https://github.com/brunaw/genre_classification;sota
https://github.com/SanketAgrawal/Catagorical-Focal-Loss;sota
https://github.com/PetarV-/GAT;sota
https://github.com/shumming/Person_ReID;sota
https://github.com/saurabh1295/adl_vqa;sota
https://github.com/aadil-srivastava01/End-To-End-Memory-Networks;sota
https://github.com/mahsa91/py_mgcn;sota
https://github.com/syiin/resnet_cancer_detection;sota
https://github.com/Thomas1205/Optimization-Toolbox;arxiv
https://github.com/RanhaoKang/PWC-Net_pytorch;sota
https://github.com/zepingyu0512/srnn;sota
https://github.com/muramasa8191/DeepLearning;sota
https://github.com/LUMII-Syslab/DNGPU;arxiv
https://github.com/felixgwu/FastFusionNet;sota
https://github.com/wenguanwang/DHF1K;arxiv
https://github.com/freeniliang/caffe-fastercnn-rfcn;sota
https://github.com/kaize0409/pygcn;sota
https://github.com/alan-turing-institute/pcit;arxiv
https://github.com/susomena/DeepSlowMotion;sota
https://github.com/SYangDong/bert-with-frozen-code;sota
https://github.com/david-gpu/srez;arxiv
https://github.com/LawrenceMMStewart/Adversarial_Attack;sota
https://github.com/andyreagan/lexicocalorimeter-shifts;arxiv
https://github.com/ikostrikov/pytorch-a3c;sota
https://github.com/AaronJackson/vrn;arxiv
https://github.com/manuelmolano/Spike-GAN;arxiv
https://github.com/transcendentsky/dgl-project;sota
https://github.com/arvind1998/SSD-Object-Detection;sota
https://github.com/OSU-slatelab/BMASS;arxiv
https://github.com/sharathsarangmath/Vector-Capsule-Network-for-wild-animal-species-recognition-in-Camera-trap-images;sota
https://github.com/rkwitt/GuidedAugmentation;arxiv
https://github.com/chrischute/glow;sota
https://github.com/Kaixhin/Atari;arxiv
https://github.com/seuzjj/DSK;arxiv
https://github.com/zsano1/MEnet-FCN-wild;sota
https://github.com/seathiefwang/MGN-pytorch;sota
https://github.com/wonseokjung/Papernotes;sota
